datetime,suction_tension (20cm),suction_tension (40cm),suction_tension (70cm),water_temperature,barometric_pressure_qfe,dew_point,water_level,inflow_linth (m3/s),outflow_limmat (m3/s),precipitation (mm),Evapotranspiration (mm),change_rate
2013-06-30,7.167246376811594,4.989673913043478,3.2067512077294684,16.987908816425122,971.4003525563606,11.624200885668277,406.1752356984702,124.38331853864734,215.06114510869565,111.5,76.98,0.00033772187355496364
2013-07-31,33.69126344086021,16.346370967741937,5.32997311827957,22.295362903225808,972.5315860215054,14.954144265232975,406.0403427419355,76.69108467741935,119.13741129032258,88.60000000000001,123.24,-0.00033210531977101443
2013-08-31,12.71337365591398,6.654905913978495,3.3146505376344084,23.38426523297491,971.825120967742,14.050600358422939,406.0135707885305,55.91674596774193,84.20026478494624,80.0,86.88,-6.593422028999818e-05
2013-09-30,7.860226449275363,4.600788043478261,2.5757306763285026,19.616773349436397,970.4633896940419,11.907282608695652,406.03585346215783,55.50163309178744,99.86606491545895,50.4,38.63,5.488159813005211e-05
2013-10-31,4.252725572697522,3.477826905095839,2.3060133239831697,15.374784439769362,971.0733728377746,9.93780391927692,405.99983000233755,57.420535413744744,92.71093504207573,10.6,14.83,-8.871989878012077e-05
2013-11-30,2.6402936507936507,2.3091607142857145,1.8149781746031743,10.632916666666667,969.6139966931217,2.8339249338624337,405.9679752314815,46.33298035714286,99.64971746031746,105.89999999999999,5.75,-7.846005959133429e-05
2013-12-31,2.707862903225806,2.649193548387097,1.979032258064516,6.514762544802867,976.6085349462365,0.42924507168458786,405.8713978494623,22.747764784946234,52.86629569892473,36.5,6.82,-0.00023789408995644745
2014-01-31,2.4125525946704065,2.1924497428705,1.673603319308088,5.678650557113916,964.5685433224248,1.9977796283309959,405.7704133064516,17.99710752688172,53.77891333567088,53.5,2.97,-0.00024880921283387814
2014-02-28,2.3216769666339223,2.196602625303187,1.6144661834912335,5.431601453011528,964.1771696908046,1.9731848708454025,405.6742097044736,16.276114019303375,56.43742770294852,85.5,6.83,-0.00023708875468297919
2014-03-31,5.544254240967073,3.654564048620851,2.2829129933880985,7.140690437231461,969.9677709877781,2.9433448958124626,405.7313030120884,23.635423044814,55.033871518733726,37.8,39.96,0.00014073684313431478
2014-04-30,9.209692028985506,5.253970410628019,2.7870712560386477,11.365776771336554,966.5151237922705,5.959082125603865,405.90343921095007,34.79707101449275,56.60005265700483,74.5,58.65,0.0004242615681455675
2014-05-31,3.9397177419354836,3.0934139784946235,1.9833333333333334,14.289135304659498,968.3553875448029,7.960931899641577,405.9925504032258,57.14639717741936,99.79657728494624,136.3,67.08,0.0002195379089393601
2014-06-30,29.730972222222224,17.528680555555557,8.808472222222223,20.367268518518518,968.8445601851852,11.715393518518518,405.9824791666667,48.67218333333334,71.45421805555556,139.0,114.64,-2.48064565447903e-05
2014-07-31,4.788225371120109,3.494817378433677,2.114238061033477,21.142313678115883,967.2955129112069,14.764423076923078,406.0886553244671,85.86560407143789,176.18629352770884,199.8,68.49,0.00026152891626840535
2014-08-31,4.37627688172043,3.8618951612903225,2.413306451612903,20.780667562724016,967.827755376344,13.264896953405017,406.0623006272401,73.5605685483871,133.17827016129033,105.3,46.41,-6.489887585237053e-05
2014-09-30,8.552222222222222,5.211458333333334,2.9907638888888886,19.412430555555556,970.1823842592593,13.15746527777778,406.0523321759259,61.942400694444444,111.59637569444445,92.2,34.27,-2.4549068699086796e-05
2014-10-31,3.5031559139784942,2.990629032258065,2.18705376344086,16.73971505376344,970.2428745519713,11.280795698924733,405.9850011648746,46.253979139784946,79.90141478494623,102.1,16.86,-0.00016581855518604804
2014-11-30,3.7890277777777777,3.0566666666666666,2.220555555555556,12.171875,964.4924768518518,6.336875,405.9768888888888,57.974469444444445,108.33147361111111,84.60000000000001,7.1000000000000005,-1.9981713517691624e-05
2014-12-31,3.016493855606759,2.7559043778801846,2.1075844854070658,8.374078341013826,972.4343285970302,1.9658666154633897,405.89642217101897,37.71104550691244,70.80604013056836,56.8,3.68,-0.0001982051689939368
2015-01-31,2.2199567554932207,1.9528839410939693,1.8071791725105188,6.003318334112514,970.6069347046906,0.4451905095839177,405.8592016323827,45.64752325853202,102.59158853436186,92.1,2.62,-9.169959773780434e-05
2015-02-28,2.2151785714285714,2.1011160714285713,1.9363839285714286,4.850763888888889,968.2786359126984,-1.7183978174603174,405.7045014880952,24.86117708333333,64.17165178571429,40.0,5.0600000000000005,-0.0003811670245870147
2015-03-31,4.142186769518466,3.022902057035998,2.196251168770454,6.086425844297513,971.6152979251541,2.2918739286270844,405.783092343997,30.21868577606358,79.8854376460963,76.8,29.8,0.00019371452772531939
2015-04-30,7.235781039136302,4.064026793747188,2.2487379104813314,9.396359386714648,972.1800707189983,3.686049079697106,405.97351284019345,62.410408712887985,119.36784670490329,143.5,80.78,0.0004692667087149438
2015-05-31,4.252956989247312,3.222043010752688,2.066465053763441,14.99785394265233,969.0381406810036,9.612656810035842,406.0785896057348,105.82136962365591,178.44733736559138,169.7,66.78999999999999,0.0002588266530154648
2015-06-30,9.959791666666666,5.044027777777777,2.6061805555555555,19.536148148148147,971.0608518518518,12.978370370370369,406.0427921296296,93.52318333333332,133.84622777777778,26.2,96.67,-8.815405939022192e-05
2015-07-31,59.99973118279569,49.97715053763441,17.696102150537634,24.394404121863797,969.0961693548387,14.893440860215053,405.98731854838707,51.426879032258064,68.61097983870968,36.9,133.73,-0.0001366200368970727
2015-08-31,28.374126344086022,37.11438172043011,26.012701612903225,23.361850358422938,968.7854614695341,15.39065860215054,405.9226232078853,31.08755510752688,44.2280497311828,66.3,93.55,-0.000159353106725324
2015-09-30,21.209722222222222,19.141597222222224,17.14173611111111,19.90334490740741,969.8531689814814,9.77449537037037,405.9084648148148,33.98367638888889,46.21223333333333,49.2,39.12,-3.487953679104372e-05
2015-10-31,7.043978494623656,7.428881720430107,9.692537634408602,14.902003584229393,969.8731962365592,7.6177329749103935,405.94617858422936,33.93607946236559,56.99635715053764,39.1,14.95,9.291200525152199e-05
2015-11-30,5.784305555555556,4.015138888888889,2.7115277777777775,11.79125,973.8550694444444,5.359657407407408,405.8850097222222,25.608127777777778,50.25157222222222,54.300000000000004,12.46,-0.00015068219688751938
2015-12-31,3.720295698924731,2.9758736559139782,2.302284946236559,7.92122311827957,980.9604861111111,3.4062522401433695,405.88184386200714,30.35727822580645,57.626747311827955,8.5,4.76,-7.799894401694374e-06
2016-01-31,2.4369448340345956,2.1089878447872836,1.838569424964937,6.267649992208197,967.8366099812997,1.70464255103631,405.7943972650771,21.848211547452077,64.82915404394576,89.1,2.08,-0.0002154484075906904
2016-02-29,2.5227011494252873,2.1150143678160918,1.7686781609195403,5.69272030651341,965.3087164750957,2.063409961685824,405.80831417624523,42.18849856321839,109.57357327586206,98.3,4.13,3.429547391964327e-05
2016-03-31,3.9542192613370735,3.3923182561944834,2.4102092099111734,5.829814638571651,965.8336308410694,1.4539351666332732,405.77742063492065,33.49591199158485,73.51590766713419,44.7,24.52,-7.612840901816131e-05
2016-04-30,4.462194444444445,3.935986111111111,2.7742222222222224,9.08937962962963,965.1501203703704,5.623856481481481,405.94239953703703,53.043234999999996,97.21415472222222,119.4,43.480000000000004,0.0004065748701793659
2016-05-31,4.20356182795699,3.201814516129032,2.075940860215054,13.544677419354839,965.9620878136201,8.596948924731183,406.0722625448029,85.00382661290323,159.2059811827957,170.6,71.54,0.00031990501094236734
2016-06-30,3.7938194444444444,3.1591666666666667,2.1338194444444443,18.543032407407406,967.7046250000001,13.863699074074074,406.1607324074074,134.05135416666667,222.09701388888888,222.5,55.76,0.00021786728807837719
2016-07-31,11.420564516129033,5.638373655913978,3.165120967741936,22.618207885304656,971.0082795698925,15.12442652329749,406.05245698924733,84.67663306451612,137.21969489247311,167.6,97.67,-0.00026658268394952334
2016-08-31,6.847244623655914,4.281922043010753,2.8961021505376343,23.23825268817204,972.3770609318997,15.088443100358422,406.0385443548387,65.59086290322581,105.21503897849462,70.8,82.06,-3.426314548571341e-05
2016-09-30,11.988958333333333,6.715902777777777,4.273472222222223,21.958412037037036,971.395763888889,13.64273611111111,405.998812962963,47.070118055555554,66.52152083333334,50.400000000000006,48.1,-9.785128143147137e-05
2016-10-31,8.864822580645162,8.36786559139785,6.40989247311828,15.40808064516129,972.3267755376344,7.380202508960573,405.9114303763441,24.651946182795697,49.07668967741935,74.5,14.79,-0.00021522867513135147
