datetime,suction_tension (20cm),suction_tension (40cm),suction_tension (70cm),water_temperature,barometric_pressure_qfe,dew_point,water_level,inflow_linth (m3/s),outflow_limmat (m3/s),precipitation (mm),Evapotranspiration (mm),change_rate
2016-06-19,2.7220238095238094,2.475297619047619,1.9104166666666667,17.667460317460318,962.7805555555555,12.03670634920635,406.224498015873,156.23504761904763,250.7651607142857,75.19999999999999,6.1899999999999995,0.0002629281045993803
2016-06-26,3.7288690476190474,3.0336309523809524,2.0732142857142857,19.87926587301587,972.2222222222223,16.050595238095237,406.2478571428572,151.3230892857143,256.1616369047619,31.8,17.94,5.750299919937696e-05
2016-07-03,5.916666666666666,4.884523809523809,2.894047619047619,20.920734126984126,970.7266666666666,14.353154761904761,406.05632936507936,106.13886904761905,163.65393452380954,38.9,20.92,-0.0004714554782512259
2016-07-10,16.945833333333333,7.514285714285714,3.9583333333333335,20.91986111111111,971.2312499999999,13.955654761904762,406.0148809523809,77.36444047619047,110.64241666666668,0.0,33.58,-0.00010207552425856026
2016-07-17,9.241964285714285,4.144345238095238,2.6044642857142857,21.975039682539684,972.373115079365,12.934742063492065,406.08369444444446,94.84569047619048,175.54780952380952,104.7,16.259999999999998,0.00016948514769254963
2016-07-24,16.063095238095237,7.075,3.576190476190476,24.062400793650795,970.4689484126984,17.199801587301586,406.0589781746031,89.9642619047619,133.4372380952381,3.8,24.51,-6.086496498014515e-05
2016-07-31,5.969345238095237,3.9101190476190477,2.4702380952380953,24.2744246031746,969.7364880952381,16.60454365079365,406.05422023809524,70.53656547619048,130.80894642857143,47.2,16.86,-1.1717353299856015e-05
2016-08-07,5.71875,4.183035714285714,3.0044642857142856,23.24003968253968,972.6620833333334,14.126765873015874,406.0551468253968,72.41525595238095,128.15605952380952,28.700000000000003,18.79,2.281929986969189e-06
2016-08-14,4.592261904761905,3.5247023809523808,2.680654761904762,22.197420634920633,974.999107142857,13.224255952380954,406.0632242063492,78.5386488095238,116.70521428571429,10.299999999999999,19.01,1.9892325009429612e-05
2016-08-21,6.791666666666666,4.096726190476191,2.7461309523809523,23.642857142857142,968.213492063492,16.069444444444446,406.0414186507936,63.334267857142855,101.25101785714286,28.3,12.5,-5.36999025169127e-05
2016-08-28,7.489285714285714,4.458333333333333,2.807440476190476,23.481944444444444,973.4552579365079,16.50924603174603,406.01487499999996,56.03960119047618,91.73652976190476,0.5,27.27,-6.53717812381105e-05
2016-09-04,14.43095238095238,7.054166666666666,4.135714285714285,23.99265873015873,972.7563492063492,15.4,405.98306547619046,43.43034523809524,61.3616130952381,12.9,11.55,-7.834571038689564e-05
2016-09-11,5.891964285714286,3.6764880952380956,2.7937499999999997,22.935515873015873,971.1353373015872,14.98188492063492,406.02439682539676,54.58353571428571,80.02848214285714,19.2,17.15,0.00010180559910266673
2016-09-18,19.952380952380956,7.298214285714286,3.886011904761905,22.95188492063492,966.9360317460317,14.542222222222222,405.98196428571424,47.085119047619045,60.93995833333333,11.7,9.9,-0.00010450736461720123
2016-09-25,7.848214285714286,7.585119047619047,5.131547619047619,20.307480158730158,972.5496626984126,11.581765873015872,406.00925595238095,47.68970238095238,66.927375,9.6,5.75,6.722384013957416e-05
2016-10-02,14.652380952380952,8.80595238095238,5.714880952380953,19.79285714285714,973.0799603174603,11.941468253968253,405.98379960317465,38.395160714285716,60.68758928571429,4.6000000000000005,9.18,-6.269893809829341e-05
2016-10-09,11.94107142857143,10.327380952380953,6.732738095238096,17.654761904761905,973.7544642857143,6.165178571428571,405.9400099206349,28.70817261904762,52.58179761904762,4.8999999999999995,6.02,-0.00010786066484069767
2016-10-16,12.225,10.779166666666667,7.504166666666667,15.218154761904762,967.5354166666667,6.119246031746031,405.911755952381,22.707744047619048,41.57464285714286,2.5,3.04,-6.96013390241168e-05
2016-10-23,5.6571428571428575,9.0875,7.976190476190475,14.325793650793651,969.8032242063492,7.27827380952381,405.87216269841275,21.49085119047619,42.41309523809524,19.9,2.92,-9.75415306101457e-05
2016-10-30,3.120833333333333,3.386607142857143,3.9904761904761905,13.536954365079366,978.8431051587302,9.003571428571428,405.90701884920634,23.268369047619046,56.41476190476191,42.6,1.75,8.587962909767377e-05
2016-11-06,4.67827380952381,3.638988095238095,2.8642857142857143,12.668353174603173,967.8937500000001,5.697222222222223,405.8860615079365,21.07107142857143,43.19695238095238,39.0,2.56,-5.1630891550580316e-05
2016-11-13,2.4255952380952377,1.8916666666666668,2.069345238095238,11.209027777777777,965.969642857143,1.9527777777777777,405.94374999999997,21.430910714285712,77.61845833333334,56.7,1.32,0.00014212976875604966
2016-11-20,2.919047619047619,2.472321428571429,2.395238095238095,10.119742063492064,969.9746626984127,4.50936507936508,405.9090456349207,26.091017857142855,67.49026785714285,24.6,1.26,-8.549057616791256e-05
2016-11-27,4.122023809523809,3.4586309523809526,2.8065476190476195,9.612499999999999,965.1155753968253,5.981944444444444,405.9132440476191,31.077738095238097,60.843,2.0,0.92,1.0343235125054306e-05
2016-12-04,4.059523809523809,3.616369047619048,2.9630952380952382,8.247123015873015,976.9575396825397,-1.3149801587301586,405.90286706349207,27.591285714285714,50.517291666666665,0.0,1.83,-2.556453695268246e-05
2016-12-11,5.322619047619048,4.230357142857143,3.069642857142857,7.443154761904762,981.6778769841269,-0.33283730158730146,405.87958333333336,23.921071428571427,51.04882142857143,0.0,1.28,-5.7362812751593495e-05
2016-12-18,6.028571428571429,4.691071428571428,3.344642857142857,6.932738095238095,980.6904761904761,0.077579365079365,405.87611111111113,26.126773809523808,46.95945833333333,0.0,0.55,-8.554808777816447e-06
2016-12-25,6.285714285714286,5.022619047619047,3.588690476190476,6.6165674603174605,980.7519841269841,1.6585912698412695,405.85876587301584,27.34557738095238,53.35222023809524,0.3999999999999999,0.37,-4.2735301784113666e-05
2017-01-01,6.947916666666667,5.33452380952381,3.8172619047619043,6.3281746031746025,986.3403769841269,-0.37242063492063476,405.788492063492,20.746154761904762,44.60642261904762,0.39999999999999997,0.5900000000000001,-0.0001731484334770439
2017-01-08,6.608630952380952,4.94047619047619,3.600297619047619,5.497757936507936,979.0643055555555,-3.983293650793651,405.7141765873016,18.594357142857145,44.729083333333335,11.1,0.5,-0.00018313845178929977
2017-01-15,2.480357142857143,3.0785714285714287,2.844642857142857,5.090376984126984,967.0803769841269,-1.0393650793650795,405.67766666666665,22.537029761904762,43.71769642857142,21.1,0.32,-8.998926520653594e-05
2017-01-22,2.4782738095238095,2.1732142857142858,1.9598214285714286,4.419821428571429,978.5995436507936,-6.0531547619047625,405.6722003968254,23.50480357142857,42.97976190476191,0.30000000000000004,0.33,-1.347441648968939e-05
