Stationsnummer: 2243
Stationsname: Baden, Limmatpromenade
DBLH-Nr: 00764
Gewässer: Limmat
Exportperiode: 2019-01-01 - 2022-11-13
Parameter: Abfluss
Parametereinheit: m3/s
Zeitreihe: Stundenmittel
Stationsname;Stationsnummer;Parameter;Zeitreihe;Parametereinheit;Gewässer;Zeitstempel;Zeitpunkt_des_Auftretens;Wert;Freigabestatus
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-15 10:00:00;;92.441;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-15 11:00:00;;106.678;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-15 12:00:00;;123.519;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-15 13:00:00;;137.811;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-15 14:00:00;;142.681;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-15 15:00:00;;134.544;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-15 16:00:00;;130.201;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-15 17:00:00;;142.993;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-15 18:00:00;;156.337;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-15 19:00:00;;159.021;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-15 20:00:00;;156.853;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-15 21:00:00;;153.256;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-15 22:00:00;;149.224;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-15 23:00:00;;142.336;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-16 00:00:00;;138.237;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-16 01:00:00;;136.624;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-16 02:00:00;;134.791;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-16 03:00:00;;133.570;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-16 04:00:00;;132.889;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-16 05:00:00;;132.494;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-16 06:00:00;;132.271;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-16 07:00:00;;132.521;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-16 08:00:00;;132.169;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-16 09:00:00;;131.102;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-16 10:00:00;;129.979;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-16 11:00:00;;128.836;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-16 12:00:00;;126.191;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-16 13:00:00;;127.049;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-16 14:00:00;;126.747;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-16 15:00:00;;126.458;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-16 16:00:00;;125.481;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-16 17:00:00;;124.381;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-16 18:00:00;;123.115;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-16 19:00:00;;122.747;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-16 20:00:00;;121.493;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-16 21:00:00;;120.678;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-16 22:00:00;;120.066;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-16 23:00:00;;119.819;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-17 00:00:00;;120.091;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-17 01:00:00;;120.358;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-17 02:00:00;;120.085;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-17 03:00:00;;120.404;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-17 04:00:00;;120.034;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-17 05:00:00;;119.189;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-17 06:00:00;;118.591;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-17 07:00:00;;118.239;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-17 08:00:00;;117.809;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-17 09:00:00;;116.761;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-17 10:00:00;;116.229;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-17 11:00:00;;115.843;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-17 12:00:00;;115.420;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-17 13:00:00;;115.411;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-17 14:00:00;;115.492;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-17 15:00:00;;115.210;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-17 16:00:00;;114.519;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-17 17:00:00;;114.104;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-17 18:00:00;;114.481;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-17 19:00:00;;115.066;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-17 20:00:00;;115.411;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-17 21:00:00;;116.616;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-17 22:00:00;;118.414;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-17 23:00:00;;118.463;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-18 00:00:00;;118.289;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-18 01:00:00;;117.876;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-18 02:00:00;;117.461;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-18 03:00:00;;116.803;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-18 04:00:00;;116.043;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-18 05:00:00;;116.451;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-18 06:00:00;;116.277;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-18 07:00:00;;115.871;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-18 08:00:00;;116.190;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-18 09:00:00;;116.005;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-18 10:00:00;;116.014;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-18 11:00:00;;116.523;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-18 12:00:00;;117.242;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-18 13:00:00;;117.357;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-18 14:00:00;;117.725;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-18 15:00:00;;117.245;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-18 16:00:00;;117.175;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-18 17:00:00;;116.608;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-18 18:00:00;;114.604;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-18 19:00:00;;115.504;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-18 20:00:00;;116.533;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-18 21:00:00;;117.631;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-18 22:00:00;;118.059;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-18 23:00:00;;118.160;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-19 00:00:00;;117.779;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-19 01:00:00;;116.878;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-19 02:00:00;;115.977;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-19 03:00:00;;115.080;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-19 04:00:00;;114.139;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-19 05:00:00;;112.477;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-19 06:00:00;;112.183;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-19 07:00:00;;112.088;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-19 08:00:00;;110.593;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-19 09:00:00;;110.539;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-19 10:00:00;;111.234;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-19 11:00:00;;111.973;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-19 12:00:00;;112.484;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-19 13:00:00;;112.781;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-19 14:00:00;;113.369;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-19 15:00:00;;114.003;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-19 16:00:00;;114.104;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-19 17:00:00;;114.070;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-19 18:00:00;;111.552;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-19 19:00:00;;111.397;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-19 20:00:00;;111.361;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-19 21:00:00;;111.401;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-19 22:00:00;;111.441;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-19 23:00:00;;111.481;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-20 00:00:00;;111.127;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-20 01:00:00;;110.235;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-20 02:00:00;;109.773;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-20 03:00:00;;109.574;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-20 04:00:00;;109.307;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-20 05:00:00;;109.181;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-20 06:00:00;;109.054;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-20 07:00:00;;109.177;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-20 08:00:00;;109.549;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-20 09:00:00;;110.702;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-20 10:00:00;;112.096;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-20 11:00:00;;111.101;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-20 12:00:00;;110.673;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-20 13:00:00;;110.245;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-20 14:00:00;;109.818;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-20 15:00:00;;110.142;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-20 16:00:00;;107.870;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-20 17:00:00;;109.157;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-20 18:00:00;;108.668;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-20 19:00:00;;109.326;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-20 20:00:00;;110.107;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-20 21:00:00;;110.024;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-20 22:00:00;;109.936;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-20 23:00:00;;109.848;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-21 00:00:00;;109.739;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-21 01:00:00;;109.517;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-21 02:00:00;;108.847;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-21 03:00:00;;108.847;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-21 04:00:00;;108.847;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-21 05:00:00;;108.993;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-21 06:00:00;;108.810;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-21 07:00:00;;107.933;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-21 08:00:00;;107.609;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-21 09:00:00;;105.854;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-21 10:00:00;;112.106;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-21 11:00:00;;109.139;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-21 12:00:00;;108.745;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-21 13:00:00;;108.344;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-21 14:00:00;;109.402;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-21 15:00:00;;111.184;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-21 16:00:00;;109.476;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-21 17:00:00;;106.913;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-21 18:00:00;;107.839;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-21 19:00:00;;107.350;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-21 20:00:00;;107.879;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-21 21:00:00;;107.982;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-21 22:00:00;;107.982;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-21 23:00:00;;107.982;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-22 00:00:00;;107.982;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-22 01:00:00;;107.982;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-22 02:00:00;;107.966;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-22 03:00:00;;107.596;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-22 04:00:00;;107.183;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-22 05:00:00;;107.213;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-22 06:00:00;;107.561;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-22 07:00:00;;107.488;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-22 08:00:00;;107.031;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-22 09:00:00;;108.296;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-22 10:00:00;;107.532;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-22 11:00:00;;104.611;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-22 12:00:00;;107.679;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-22 13:00:00;;107.397;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-22 14:00:00;;108.367;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-22 15:00:00;;108.128;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-22 16:00:00;;108.507;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-22 17:00:00;;108.394;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-22 18:00:00;;108.024;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-22 19:00:00;;107.527;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-22 20:00:00;;106.963;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-22 21:00:00;;108.392;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-22 22:00:00;;107.784;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-22 23:00:00;;107.046;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-23 00:00:00;;106.815;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-23 01:00:00;;106.387;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-23 02:00:00;;106.489;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-23 03:00:00;;106.343;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-23 04:00:00;;106.079;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-23 05:00:00;;105.537;Freigegeben, provisorische Daten
Baden, Limmatpromenade;2243;Abfluss;Stundenmittel;m3/s;Limmat;2019-03-23 06:00:00;;104.847;Freigegeben, provisorische Daten
