Stationsnummer: 2209
Stationsname: Zürich
DBLH-Nr: 00725
Gewässer: Zürichsee
Exportperiode: 2019-01-01 - 2022-11-13
Parameter: Pegel
Parametereinheit: m ü.M.
Zeitreihe: Stundenmittel
Stationsname;Stationsnummer;Parameter;Zeitreihe;Parametereinheit;Gewässer;Zeitstempel;Zeitpunkt_des_Auftretens;Wert;Freigabestatus
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-04 14:00:00;;405.827;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-04 15:00:00;;405.826;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-04 16:00:00;;405.826;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-04 17:00:00;;405.825;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-04 18:00:00;;405.825;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-04 19:00:00;;405.822;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-04 20:00:00;;405.822;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-04 21:00:00;;405.822;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-04 22:00:00;;405.822;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-04 23:00:00;;405.822;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-05 00:00:00;;405.823;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-05 01:00:00;;405.824;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-05 02:00:00;;405.823;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-05 03:00:00;;405.822;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-05 04:00:00;;405.822;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-05 05:00:00;;405.821;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-05 06:00:00;;405.820;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-05 07:00:00;;405.818;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-05 08:00:00;;405.818;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-05 09:00:00;;405.818;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-05 10:00:00;;405.816;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-05 11:00:00;;405.818;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-05 12:00:00;;405.818;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-05 13:00:00;;405.820;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-05 14:00:00;;405.820;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-05 15:00:00;;405.820;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-05 16:00:00;;405.820;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-05 17:00:00;;405.820;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-05 18:00:00;;405.820;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-05 19:00:00;;405.821;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-05 20:00:00;;405.821;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-05 21:00:00;;405.821;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-05 22:00:00;;405.821;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-05 23:00:00;;405.821;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-06 00:00:00;;405.821;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-06 01:00:00;;405.820;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-06 02:00:00;;405.820;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-06 03:00:00;;405.820;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-06 04:00:00;;405.819;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-06 05:00:00;;405.817;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-06 06:00:00;;405.816;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-06 07:00:00;;405.816;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-06 08:00:00;;405.816;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-06 09:00:00;;405.816;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-06 10:00:00;;405.818;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-06 11:00:00;;405.818;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-06 12:00:00;;405.820;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-06 13:00:00;;405.820;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-06 14:00:00;;405.819;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-06 15:00:00;;405.819;Freigegeben, provisorische Daten
Zürich;2209;Pegel;Stundenmittel;m ü.M.;Zürichsee;2019-01-06 16:00:00;;405.819;Freigegeben, provisorische Daten
